Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad;image_path
55414;F4QOA_42250D02.MPG;00:03:24;14.13;BABBA;;Beton;Kreisprofil;Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Abd Südbayern\A96 Lindau - München, Lindau - AS Weißensberg vom 03.12.-20.12.2018\Sichtversion 001\F4QOA_42250D02.MPG;1113033704;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Abd Südbayern\A96 Lindau - München, Lindau - AS Weißensberg vom 03.12.-20.12.2018\Sichtversion 001\MESSDAT\A96_2018\F4QOA_42250D02.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4QOA_42250D02.MPG.5025_DAMAGE.png
26402;20R6840I.MPG;00:01:56;1.71;BBAB;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R6840I.MPG;1107880463;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R6840I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\20R6840I.MPG.13200_DAMAGE.png
120230;19850100.MPG;00:01:20;2.5;BCAGA;unbekannter Anschluss, offen;Beton;Kreisförmig;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Erlangen\Daten KW27\Filme Alker\19850100.MPG;932141398;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\19850100.MPG.1925_DAMAGE.png
53137;JW455_R060.1G.MPG;00:01:01;0.2;BBCA;;Beton;Kreisprofil;Dorr/BeGü;500;500;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-30.10.2017\Sichtversion 001\JW455_R060.1G.MPG;4005048773;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\VG Buchloe\Jengen, Weicht vom 09.10.-30.10.2017\Sichtversion 001\MESSDAT\Weicht_2\017\JW455_R060.1G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\JW455_R060.1G.MPG.18225_DAMAGE.png
55710;T3390G.MPG;00:01:15;0.28;BABBB;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T3390G.MPG;2151717584;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T3390G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\T3390G.MPG.24225_DAMAGE.png
95411;F4VC5_34650601.MPG;00:01:16;1.0;BBAB;;Beton;Kreisprofil;Dorr/Espig;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, Frohnschwenden, Fräsarbeiten Riedbach vom 10.11.-11.11.2016\Sichtversion DVD 001\F4VC5_34650601.MPG;4285969732;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, Frohnschwenden, Fräsarbeiten Riedbach vom 10.11.-11.11.2016\Sichtversion DVD 001\MESSDAT\Wildpold\sried\F4VC5_34650601.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4VC5_34650601.MPG.10075_DAMAGE.png
88549;F4104N25170107.MPG;00:01:59;0.0;BBAB;;Beton;Kreisprofil;Dorr/Möhring;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kaufbeuren Entsorgung\DVD 222\Hirschzell, Bachverrohrung vom 04.04.-14.04.2014\digitale Filme\F4104N25170107.MPG;2079627986;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4104N25170107.MPG.12825_DAMAGE.png
135379;F4RF7_29840308.MPG;00:02:32;16.24;BABAA;;Beton;Kreisprofil;Dorr/BeGü;700;700;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Halblech\Buching vom 06.07.-22.07.2015\Sichtversion 001\F4RF7_29840308.MPG;2047844953;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Halblech\Buching vom 06.07.-22.07.2015\Sichtversion 001\MESSDAT\EBT\F4RF7_29840308.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4RF7_29840308.MPG.12050_DAMAGE.png
132268;1190G.MPG;00:01:30;0.2;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Seif;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV I\Sichtversion 001\1190G.MPG;77854016;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\1190G.MPG.36400_DAMAGE.png
21926;616E1G26082019.MPG;00:01:47;3.92;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, EKVO 2019-2  vom 19.08.-03.09.2019\digitale Filme\616E1G26082019.MPG;4007943481;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, EKVO 2019-2  vom 19.08.-03.09.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg19_2\616E1G26082019.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\616E1G26082019.MPG.2600_DAMAGE.png
37629;6R0632_6R0632_6R0633_U_28112017_134344.mpg;00:00:32;0.41;BABBB;;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6R0632_6R0632_6R0633_U_28112017_134344.mpg;3504756025;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\6R0632_6R0632_6R0633_U_28112017_134344.mpg.4575_DAMAGE.png
105699;F4UT3_4778030A.MPG;00:03:54;16.01;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F4UT3_4778030A.MPG;1101905503;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F4UT3_4778030A.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4UT3_4778030A.MPG.8400_DAMAGE.png
82521;60R0475G.mpg;00:02:09;10.59;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R0475G.mpg;3427719461;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\60R0475G.mpg.3425_DAMAGE.png
88549;F4104N25170107.MPG;00:01:59;0.0;BBAB;;Beton;Kreisprofil;Dorr/Möhring;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kaufbeuren Entsorgung\DVD 222\Hirschzell, Bachverrohrung vom 04.04.-14.04.2014\digitale Filme\F4104N25170107.MPG;2079627986;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4104N25170107.MPG.10225_DAMAGE.png
123585;F4XW5_3209030D.MPG;00:03:03;2.57;BABBC;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\F4XW5_3209030D.MPG;3516255149;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Autobahndirektion Südbayern\Autobahnkreuz Ulm-Elchingen vom 22.02.-07.03.2016\Sichtversion 001\MESSDAT\Abd_Sued\bayern\F4XW5_3209030D.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4XW5_3209030D.MPG.4500_DAMAGE.png
48617;F4Y16_38610D0F.MPG;00:01:28;3.0;BABBA;;Beton;Kreisprofil;Gurschler;400;400;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Regierungspräsidium Stuttgart\A8 Karlsruhe - München, AS 54 vom 11.12.-17.12.2017\Sichtversion 001\F4Y16_38610D0F.MPG;4168736002;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Regierungspräsidium Stuttgart\A8 Karlsruhe - München, AS 54 vom 11.12.-17.12.2017\Sichtversion 001\MESSDAT\BWA8\F4Y16_38610D0F.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4Y16_38610D0F.MPG.10675_DAMAGE.png
5074;F4Y9G_4584030D.MPG;00:00:59;0.25;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Nersingen, Lonetal vom 02.12.-18.12.2019\Sichtversion 001\bin\F4Y9G_4584030D.MPG;2386162485;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7, Nersingen, Lonetal vom 02.12.-18.12.2019\Sichtversion 001\bin\MESSDAT\Suedplan\ken2\F4Y9G_4584030D.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4Y9G_4584030D.MPG.4575_DAMAGE.png
6616;F4OID_45600302.MPG;00:00:34;0.07;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 11.11.-12.11.2019\Sichtversion DVD 001\bin\F4OID_45600302.MPG;80500531;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke GAP\Garmisch-Partenkirchen, diverse Strassen vom 11.11.-12.11.2019\Sichtversion DVD 001\bin\MESSDAT\Garmisch\2019\F4OID_45600302.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4OID_45600302.MPG.24650_DAMAGE.png
131483;T1 1.48I08122015.MPG;00:02:58;12.1;BABBA;;Beton;Kreisprofil;Dorr/Espig;1000;1000;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\T1 1.48I08122015.MPG;3715506229;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\MESSDAT\RV-Baven\dorf\T1 1.48I08122015.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\T1%201.48I08122015.MPG.4375_DAMAGE.png
103395;_6041D15301717__.mpg;00:01:36;2.13;BABAA;;Beton;Kreisprofil;Dorr/Gurschler;800;800;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Wangen\Wangen im Allgäu, div. Ortsteile vom 11.08.-13.09.2016\Sichtversion 001\_6041D15301717__.mpg;3641904939;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\_6041D15301717__.mpg.6400_DAMAGE.png
47385;F4PDS_40270104.MPG;00:01:59;1.98;BABAA;;Beton;Kreisprofil;Dorr/Möhring;250;250;-58.0;329.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, Aggensteinstr. vom 28.05.2018\Sichtversion DVD 001\F4PDS_40270104.MPG;2811761635;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Nesselwang\Nesselwang, Aggensteinstr. vom 28.05.2018\Sichtversion DVD 001\MESSDAT\M_Nessel\wang\F4PDS_40270104.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4PDS_40270104.MPG.5400_DAMAGE.png
82859;60R3525I.mpg;00:00:53;0.0;BBAC;;Beton;Kreisprofil;G. Rottmair;600;600;;;\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R3525I.mpg;4196871075;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\60R3525I.mpg.1250_DAMAGE.png
48274;A08L178.286_A08L178.286_D_25102018_101458.mpg;00:00:29;0.0;BBBA;;Beton;Kreisprofil;G. Rottmair;600;600;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Regierungspräsidium Stuttgart\A8 Karlsruhe - München, AS 54 - 56 vom 02.07.-26.10.2018\Sichtversion 001\A08L178.286_A08L178.286_D_25102018_101458.mpg;2202880249;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\A08L178.286_A08L178.286_D_25102018_101458.mpg.5950_DAMAGE.png
25967;20R4655I.MPG;00:00:24;0.0;BBBA;;Beton;Kreisprofil;Dorr/Seidl;150;150;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4655I.MPG;736877488;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R4655I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\20R4655I.MPG.7400_DAMAGE.png
77507;F4QM3_42300501.MPG;00:01:28;0.4;BABBA;;Beton;Kreisprofil;Dorr/Meier;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Kaufbeuren, Entsorgung\DVD 326\Kaufbeuren, Silberstrasse vom 17.12.2018\Haltungen\F4QM3_42300501.MPG;1496286710;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4QM3_42300501.MPG.17700_DAMAGE.png
37226;F4USH_40920308.MPG;00:00:56;0.1;BABBB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Roßhaupten\Roßhaupten, div. Strassen vom 30.07.-01.08.2018\Sichtversion 001\F4USH_40920308.MPG;1924573373;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Roßhaupten\Roßhaupten, div. Strassen vom 30.07.-01.08.2018\Sichtversion 001\MESSDAT\Roßhaupt\en_2018\F4USH_40920308.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4USH_40920308.MPG.9400_DAMAGE.png
131605;T1 11.21G02122015.MPG;00:01:47;1.0;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\T1 11.21G02122015.MPG;2964579490;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\RV-Bavendorf vom 23.11.-08.12.2015\Sichtversion 001\MESSDAT\RV-Baven\dorf\T1 11.21G02122015.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\T1%2011.21G02122015.MPG.11225_DAMAGE.png
37220;F4Z86_4092030E.MPG;00:00:41;0.1;BABBB;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Roßhaupten\Roßhaupten, div. Strassen vom 30.07.-01.08.2018\Sichtversion 001\F4Z86_4092030E.MPG;1572023214;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Roßhaupten\Roßhaupten, div. Strassen vom 30.07.-01.08.2018\Sichtversion 001\MESSDAT\Roßhaupt\en_2018\F4Z86_4092030E.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4Z86_4092030E.MPG.6150_DAMAGE.png
4379;A095017M030K_A095017M025K_D_10092019_132728.mpg;00:01:09;9.88;BABBA;;Beton;Kreisprofil;G. Rottmair;300;300;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. R. Schulz Tiefbau GmbH\A 95, München-Garmisch vom 10.09.-13.09.2019\Sichtversion 001\bin\A095017M030K_A095017M025K_D_10092019_132728.mpg;2237791195;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\A095017M030K_A095017M025K_D_10092019_132728.mpg.1650_DAMAGE.png
123964;F4QGS_32170306.MPG;00:02:12;0.5;BABBB;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Bayerische Bodenseegemeinden\Weißensberg vom 15.02.-21.03.2016\Sichtversion 001\F4QGS_32170306.MPG;4176406424;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Bayerische Bodenseegemeinden\Weißensberg vom 15.02.-21.03.2016\Sichtversion 001\MESSDAT\AwV-b-Bo\densee\F4QGS_32170306.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4QGS_32170306.MPG.5950_DAMAGE.png
98716;F4KJX_32690400.MPG;00:01:34;11.15;BABAA;;Beton;Kreisprofil;Dorr/Rinke;700;700;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kaufbeuren, Entsorgung\DVD 263\KF-Hirschzell, Heriloring vom 28.04.-29.04.2016\Haltungen\F4KJX_32690400.MPG;899445545;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4KJX_32690400.MPG.28825_DAMAGE.png
56078;T3461G.MPG;00:01:55;2.56;BABAA;;Beton;Kreisprofil;Dorr/Sfar;800;800;-81.0;297.0;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\T3461G.MPG;2298130857;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Wasserburg vom 25.02.-21.03.2019\Sichtversion 001\MESSDAT\Wasserbu\rg2019\T3461G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\T3461G.MPG.8125_DAMAGE.png
132258;1141I.MPG;00:03:31;16.37;BCADA;einfacher Anschluss - Loch gebohrt, offen;Beton;Kreisprofil;Dorr/Seif;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV I\Sichtversion 001\1141I.MPG;1613127105;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\1141I.MPG.5200_DAMAGE.png
90484;F4RGY_33790304.MPG;00:02:24;4.96;BABBA;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\F4RGY_33790304.MPG;796406914;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Abd Südbayern\A96 München - Lindau vom 16.08.-14.09.2016\Sichtversion 001\MESSDAT\A96_2016\F4RGY_33790304.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4RGY_33790304.MPG.6275_DAMAGE.png
100526;ZW 2.13G08112016.mpg;00:00:51;0.02;BABBB;;Beton;Kreisprofil;Michael Gurschler;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Ravensburg\Ravensburg, Weststadt vom 22.09.-16.11.2016\digitale Filme\ZW 2.13G08112016.mpg;595934149;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\ZW%202.13G08112016.mpg.6625_DAMAGE.png
130956;F2161F30550116.MPG;00:00:55;0.79;BCACA;Sattelanschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Dorr/Möhring;400;400;57.0;122.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2161F30550116.MPG;3022347791;\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2161F30550116.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F2161F30550116.MPG.16125_DAMAGE.png
4877;F4PRS_43860201.MPG;00:01:13;0.0;BABBC;;Beton;Kreisprofil;DORR/SFAR;500;500;;;\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Südplanken\A7 - Oy-Mittelberg, Richtung Füssen & Ulm vom 20.05.-24.05.2019\Sichtversion DVD 001\F4PRS_43860201.MPG;2330442462;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4PRS_43860201.MPG.28700_DAMAGE.png
55883;T1100G.MPG;00:03:17;23.03;BCAEA;einfacher Anschluss - Loch gemeißelt, offen;Beton;Kreisprofil;Espig/Spaiu;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T1100G.MPG;3088066082;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T1100G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\T1100G.MPG.7925_DAMAGE.png
55458;F4SGO_42180D08.MPG;00:04:49;19.7;BABBB;;Beton;Kreisprofil;Gurschler;600;600;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Abd Südbayern\A96 Lindau - München, Lindau - AS Weißensberg vom 03.12.-20.12.2018\Sichtversion 001\F4SGO_42180D08.MPG;2731430784;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Abd Südbayern\A96 Lindau - München, Lindau - AS Weißensberg vom 03.12.-20.12.2018\Sichtversion 001\MESSDAT\A96_2018\F4SGO_42180D08.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\segmentations\merged_labels_images\F4SGO_42180D08.MPG.7150_DAMAGE.png
